seed,dx,D_diff,time,abs_theta_error
17,0.15,10.0,0.18,0
17,0.15,10.0,0.2,0
17,0.15,10.0,0.22,0
17,0.15,10.0,0.24,0
17,0.15,10.0,0.26,0
17,0.15,10.0,0.28,0
17,0.15,10.0,0.3,45
17,0.15,10.0,0.32,0
17,0.15,10.0,0.34,0
17,0.15,10.0,0.36,135
17,0.15,10.0,0.38,135
17,0.15,10.0,0.4,0
17,0.15,10.0,0.42,0
17,0.15,10.0,0.44,0
17,0.15,10.0,0.46,0
17,0.15,10.0,0.48,0
17,0.15,10.0,0.5,0
17,0.15,10.0,0.52,0
17,0.15,10.0,0.54,0
17,0.15,10.0,0.56,0
17,0.15,10.0,0.58,0
17,0.15,10.0,0.6,0
17,0.15,10.0,0.62,0
17,0.15,10.0,0.64,0
17,0.15,10.0,0.66,90
17,0.15,10.0,0.68,0
17,0.15,10.0,0.7000000000000001,180
17,0.15,10.0,0.72,135
17,0.15,10.0,0.74,0
17,0.15,15.0,0.0,0
17,0.15,15.0,0.02,45
17,0.15,15.0,0.04,135
17,0.15,15.0,0.06,135
17,0.15,15.0,0.08,180
17,0.15,15.0,0.1,135
17,0.15,15.0,0.12,135
17,0.15,15.0,0.14,135
17,0.15,15.0,0.16,90
17,0.15,15.0,0.18,135
17,0.15,15.0,0.2,135
17,0.15,15.0,0.22,180
17,0.15,15.0,0.24,135
17,0.15,15.0,0.26,135
17,0.15,15.0,0.28,180
17,0.15,15.0,0.3,135
17,0.15,15.0,0.32,135
17,0.15,15.0,0.34,135
17,0.15,15.0,0.36,180
17,0.15,15.0,0.38,135
17,0.15,15.0,0.4,180
17,0.15,15.0,0.42,135
17,0.15,15.0,0.44,135
17,0.15,15.0,0.46,135
17,0.15,15.0,0.48,0
17,0.15,15.0,0.5,0
17,0.15,15.0,0.52,0
17,0.15,15.0,0.54,135
17,0.15,15.0,0.56,0
17,0.15,15.0,0.58,45
17,0.15,15.0,0.6,0
17,0.15,15.0,0.62,0
17,0.15,15.0,0.64,0
17,0.15,15.0,0.66,0
17,0.15,15.0,0.68,0
17,0.15,15.0,0.7000000000000001,0
17,0.15,15.0,0.72,0
17,0.15,15.0,0.74,0
17,0.15,20.0,0.0,0
17,0.15,20.0,0.02,0
17,0.15,20.0,0.04,0
17,0.15,20.0,0.06,0
17,0.15,20.0,0.08,0
17,0.15,20.0,0.1,0
17,0.15,20.0,0.12,0
17,0.15,20.0,0.14,135
17,0.15,20.0,0.16,135
17,0.15,20.0,0.18,45
17,0.15,20.0,0.2,0
17,0.15,20.0,0.22,0
17,0.15,20.0,0.24,0
17,0.15,20.0,0.26,0
17,0.15,20.0,0.28,0
17,0.15,20.0,0.3,0
17,0.15,20.0,0.32,0
17,0.15,20.0,0.34,0
17,0.15,20.0,0.36,0
17,0.15,20.0,0.38,135
17,0.15,20.0,0.4,0
17,0.15,20.0,0.42,45
17,0.15,20.0,0.44,0
17,0.15,20.0,0.46,0
17,0.15,20.0,0.48,0
17,0.15,20.0,0.5,0
17,0.15,20.0,0.52,0
17,0.15,20.0,0.54,0
17,0.15,20.0,0.56,135
17,0.15,20.0,0.58,0
17,0.15,20.0,0.6,45
17,0.15,20.0,0.62,0
17,0.15,20.0,0.64,0
17,0.15,20.0,0.66,135
17,0.15,20.0,0.68,135
17,0.15,20.0,0.7000000000000001,135
17,0.15,20.0,0.72,0
17,0.15,20.0,0.74,0
17,0.15,25.0,0.0,0
17,0.15,25.0,0.02,0
17,0.15,25.0,0.04,0
17,0.15,25.0,0.06,0
17,0.15,25.0,0.08,0
17,0.15,25.0,0.1,0
17,0.15,25.0,0.12,0
17,0.15,25.0,0.14,0
17,0.15,25.0,0.16,135
17,0.15,25.0,0.18,45
17,0.15,25.0,0.2,0
17,0.15,25.0,0.22,0
17,0.15,25.0,0.24,0
17,0.15,25.0,0.26,180
17,0.15,25.0,0.28,135
17,0.15,25.0,0.3,0
17,0.15,25.0,0.32,0
17,0.15,25.0,0.34,0
17,0.15,25.0,0.36,0
17,0.15,25.0,0.38,0
17,0.15,25.0,0.4,45
17,0.15,25.0,0.42,45
17,0.15,25.0,0.44,0
17,0.15,25.0,0.46,0
17,0.15,25.0,0.48,90
17,0.15,25.0,0.5,135
17,0.15,25.0,0.52,135
17,0.15,25.0,0.54,0
17,0.15,25.0,0.56,0
17,0.15,25.0,0.58,0
17,0.15,25.0,0.6,0
17,0.15,25.0,0.62,0
17,0.15,25.0,0.64,0
17,0.15,25.0,0.66,0
17,0.15,25.0,0.68,90
17,0.15,25.0,0.7000000000000001,0
17,0.15,25.0,0.72,0
17,0.15,25.0,0.74,0
17,0.15,30.0,0.0,0
17,0.15,30.0,0.02,0
17,0.15,30.0,0.04,0
17,0.15,30.0,0.06,0
17,0.15,30.0,0.08,135
17,0.15,30.0,0.1,0
17,0.15,30.0,0.12,0
17,0.15,30.0,0.14,0
17,0.15,30.0,0.16,0
17,0.15,30.0,0.18,180
17,0.15,30.0,0.2,0
17,0.15,30.0,0.22,0
17,0.15,30.0,0.24,0
17,0.15,30.0,0.26,135
17,0.15,30.0,0.28,180
17,0.15,30.0,0.3,135
17,0.15,30.0,0.32,135
17,0.15,30.0,0.34,135
17,0.15,30.0,0.36,0
17,0.15,30.0,0.38,0
17,0.15,30.0,0.4,0
17,0.15,30.0,0.42,90
17,0.15,30.0,0.44,90
17,0.15,30.0,0.46,45
17,0.15,30.0,0.48,180
17,0.15,30.0,0.5,90
17,0.15,30.0,0.52,0
17,0.15,30.0,0.54,90
17,0.15,30.0,0.56,0
17,0.15,30.0,0.58,0
17,0.15,30.0,0.6,0
17,0.15,30.0,0.62,0
17,0.15,30.0,0.64,45
17,0.15,30.0,0.66,0
17,0.15,30.0,0.68,0
17,0.15,30.0,0.7000000000000001,90
17,0.15,30.0,0.72,90
17,0.15,30.0,0.74,90
17,0.15,40.0,0.0,0
17,0.15,40.0,0.02,0
17,0.15,40.0,0.04,0
17,0.15,40.0,0.06,0
17,0.15,40.0,0.08,0
17,0.15,40.0,0.1,0
17,0.15,40.0,0.12,135
17,0.15,40.0,0.14,180
17,0.15,40.0,0.16,180
17,0.15,40.0,0.18,135
17,0.15,40.0,0.2,135
17,0.15,40.0,0.22,180
17,0.15,40.0,0.24,0
17,0.15,40.0,0.26,180
17,0.15,40.0,0.28,180
17,0.15,40.0,0.3,135
17,0.15,40.0,0.32,135
17,0.15,40.0,0.34,180
17,0.15,40.0,0.36,0
17,0.15,40.0,0.38,0
17,0.15,40.0,0.4,0
17,0.15,40.0,0.42,135
17,0.15,40.0,0.44,135
17,0.15,40.0,0.46,135
17,0.15,40.0,0.48,135
17,0.15,40.0,0.5,135
17,0.15,40.0,0.52,135
17,0.15,40.0,0.54,90
17,0.15,40.0,0.56,0
17,0.15,40.0,0.58,0
17,0.15,40.0,0.6,135
17,0.15,40.0,0.62,135
17,0.15,40.0,0.64,135
17,0.15,40.0,0.66,135
17,0.15,40.0,0.68,0
17,0.15,40.0,0.7000000000000001,135
17,0.15,40.0,0.72,0
17,0.15,40.0,0.74,45
17,0.15,50.0,0.0,0
17,0.15,50.0,0.02,135
17,0.15,50.0,0.04,180
17,0.15,50.0,0.06,135
17,0.15,50.0,0.08,135
17,0.15,50.0,0.1,135
17,0.15,50.0,0.12,135
17,0.15,50.0,0.14,0
17,0.15,50.0,0.16,0
17,0.15,50.0,0.18,0
17,0.15,50.0,0.2,135
17,0.15,50.0,0.22,135
17,0.15,50.0,0.24,180
17,0.15,50.0,0.26,135
17,0.15,50.0,0.28,0
17,0.15,50.0,0.3,0
17,0.15,50.0,0.32,0
17,0.15,50.0,0.34,135
17,0.15,50.0,0.36,180
17,0.15,50.0,0.38,180
17,0.15,50.0,0.4,0
17,0.15,50.0,0.42,90
17,0.15,50.0,0.44,45
17,0.15,50.0,0.46,135
17,0.15,50.0,0.48,0
17,0.15,50.0,0.5,0
17,0.15,50.0,0.52,0
17,0.15,50.0,0.54,90
17,0.15,50.0,0.56,180
17,0.15,50.0,0.58,90
17,0.15,50.0,0.6,90
17,0.15,50.0,0.62,0
17,0.15,50.0,0.64,0
17,0.15,50.0,0.66,0
17,0.15,50.0,0.68,135
17,0.15,50.0,0.7000000000000001,135
17,0.15,50.0,0.72,135
17,0.15,50.0,0.74,135
17,0.15,100.0,0.0,0
17,0.15,100.0,0.02,0
17,0.15,100.0,0.04,90
17,0.15,100.0,0.06,0
17,0.15,100.0,0.08,45
17,0.15,100.0,0.1,135
17,0.15,100.0,0.12,0
17,0.15,100.0,0.14,135
17,0.15,100.0,0.16,135
17,0.15,100.0,0.18,180
17,0.15,100.0,0.2,180
17,0.15,100.0,0.22,90
17,0.15,100.0,0.24,45
17,0.15,100.0,0.26,45
17,0.15,100.0,0.28,45
17,0.15,100.0,0.3,45
17,0.15,100.0,0.32,180
17,0.15,100.0,0.34,0
17,0.15,100.0,0.36,180
17,0.15,100.0,0.38,0
17,0.15,100.0,0.4,0
17,0.15,100.0,0.42,0
17,0.15,100.0,0.44,45
17,0.15,100.0,0.46,0
17,0.15,100.0,0.48,0
17,0.15,100.0,0.5,0
17,0.15,100.0,0.52,0
17,0.15,100.0,0.54,0
17,0.15,100.0,0.56,0
17,0.15,100.0,0.58,0
17,0.15,100.0,0.6,0
17,0.15,100.0,0.62,0
17,0.15,100.0,0.64,0
17,0.15,100.0,0.66,0
17,0.15,100.0,0.68,0
17,0.15,100.0,0.7000000000000001,0
17,0.15,100.0,0.72,0
17,0.15,100.0,0.74,0
18,0.15,0.0,0.0,0
18,0.15,0.0,0.02,0
18,0.15,0.0,0.04,0
18,0.15,0.0,0.06,0
18,0.15,0.0,0.08,0
18,0.15,0.0,0.1,0
18,0.15,0.0,0.12,0
18,0.15,0.0,0.14,0
18,0.15,0.0,0.16,0
18,0.15,0.0,0.18,0
18,0.15,0.0,0.2,0
18,0.15,0.0,0.22,0
18,0.15,0.0,0.24,0
18,0.15,0.0,0.26,0
18,0.15,0.0,0.28,0
18,0.15,0.0,0.3,0
18,0.15,0.0,0.32,0
18,0.15,0.0,0.34,0
18,0.15,0.0,0.36,0
18,0.15,0.0,0.38,0
18,0.15,0.0,0.4,0
18,0.15,0.0,0.42,0
18,0.15,0.0,0.44,0
18,0.15,0.0,0.46,0
18,0.15,0.0,0.48,0
18,0.15,0.0,0.5,0
18,0.15,0.0,0.52,0
18,0.15,0.0,0.54,0
18,0.15,0.0,0.56,0
18,0.15,0.0,0.58,0
18,0.15,0.0,0.6,0
18,0.15,0.0,0.62,0
18,0.15,0.0,0.64,0
18,0.15,0.0,0.66,0
18,0.15,0.0,0.68,0
18,0.15,0.0,0.7000000000000001,0
18,0.15,0.0,0.72,0
18,0.15,0.0,0.74,0
18,0.15,5.0,0.0,0
18,0.15,5.0,0.02,0
18,0.15,5.0,0.04,0
18,0.15,5.0,0.06,0
18,0.15,5.0,0.08,0
18,0.15,5.0,0.1,0
18,0.15,5.0,0.12,0
18,0.15,5.0,0.14,0
18,0.15,5.0,0.16,0
18,0.15,5.0,0.18,0
18,0.15,5.0,0.2,0
18,0.15,5.0,0.22,0
18,0.15,5.0,0.24,0
18,0.15,5.0,0.26,0
18,0.15,5.0,0.28,0
18,0.15,5.0,0.3,45
18,0.15,5.0,0.32,0
18,0.15,5.0,0.34,0
18,0.15,5.0,0.36,0
18,0.15,5.0,0.38,0
18,0.15,5.0,0.4,0
18,0.15,5.0,0.42,0
18,0.15,5.0,0.44,0
18,0.15,5.0,0.46,0
18,0.15,5.0,0.48,0
18,0.15,5.0,0.5,0
18,0.15,5.0,0.52,0
18,0.15,5.0,0.54,0
18,0.15,5.0,0.56,0
18,0.15,5.0,0.58,0
18,0.15,5.0,0.6,0
18,0.15,5.0,0.62,0
18,0.15,5.0,0.64,0
18,0.15,5.0,0.66,0
18,0.15,5.0,0.68,0
18,0.15,5.0,0.7000000000000001,0
18,0.15,5.0,0.72,0
18,0.15,5.0,0.74,0
18,0.15,10.0,0.0,0
18,0.15,10.0,0.02,0
18,0.15,10.0,0.04,135
18,0.15,10.0,0.06,135
18,0.15,10.0,0.08,180
18,0.15,10.0,0.1,0
18,0.15,10.0,0.12,135
18,0.15,10.0,0.14,135
18,0.15,10.0,0.16,135
18,0.15,10.0,0.18,135
18,0.15,10.0,0.2,135
18,0.15,10.0,0.22,135
18,0.15,10.0,0.24,45
18,0.15,10.0,0.26,0
18,0.15,10.0,0.28,0
18,0.15,10.0,0.3,0
18,0.15,10.0,0.32,0
18,0.15,10.0,0.34,0
18,0.15,10.0,0.36,0
18,0.15,10.0,0.38,0
18,0.15,10.0,0.4,0
18,0.15,10.0,0.42,0
18,0.15,10.0,0.44,0
18,0.15,10.0,0.46,0
18,0.15,10.0,0.48,0
18,0.15,10.0,0.5,0
18,0.15,10.0,0.52,0
18,0.15,10.0,0.54,0
18,0.15,10.0,0.56,180
18,0.15,10.0,0.58,180
18,0.15,10.0,0.6,180
18,0.15,10.0,0.62,135
18,0.15,10.0,0.64,135
18,0.15,10.0,0.66,90
18,0.15,10.0,0.68,135
18,0.15,10.0,0.7000000000000001,0
18,0.15,10.0,0.72,0
18,0.15,10.0,0.74,0
18,0.15,15.0,0.0,0
18,0.15,15.0,0.02,0
18,0.15,15.0,0.04,0
18,0.15,15.0,0.06,0
18,0.15,15.0,0.08,0
18,0.15,15.0,0.1,0
18,0.15,15.0,0.12,0
18,0.15,15.0,0.14,0
18,0.15,15.0,0.16,0
18,0.15,15.0,0.18,0
18,0.15,15.0,0.2,0
18,0.15,15.0,0.22,0
18,0.15,15.0,0.24,0
18,0.15,15.0,0.26,0
18,0.15,15.0,0.28,0
18,0.15,15.0,0.3,45
18,0.15,15.0,0.32,0
18,0.15,15.0,0.34,135
18,0.15,15.0,0.36,180
18,0.15,15.0,0.38,180
18,0.15,15.0,0.4,0
18,0.15,15.0,0.42,0
18,0.15,15.0,0.44,0
18,0.15,15.0,0.46,0
18,0.15,15.0,0.48,0
18,0.15,15.0,0.5,0
18,0.15,15.0,0.52,0
18,0.15,15.0,0.54,45
18,0.15,15.0,0.56,135
18,0.15,15.0,0.58,135
18,0.15,15.0,0.6,135
18,0.15,15.0,0.62,0
18,0.15,15.0,0.64,0
18,0.15,15.0,0.66,0
18,0.15,15.0,0.68,0
18,0.15,15.0,0.7000000000000001,0
18,0.15,15.0,0.72,45
18,0.15,15.0,0.74,0
18,0.15,20.0,0.0,0
18,0.15,20.0,0.02,0
18,0.15,20.0,0.04,180
18,0.15,20.0,0.06,0
18,0.15,20.0,0.08,0
18,0.15,20.0,0.1,45
18,0.15,20.0,0.12,90
18,0.15,20.0,0.14,0
18,0.15,20.0,0.16,45
18,0.15,20.0,0.18,45
18,0.15,20.0,0.2,0
18,0.15,20.0,0.22,45
18,0.15,20.0,0.24,90
18,0.15,20.0,0.26,0
18,0.15,20.0,0.28,0
18,0.15,20.0,0.3,0
18,0.15,20.0,0.32,0
18,0.15,20.0,0.34,0
18,0.15,20.0,0.36,0
18,0.15,20.0,0.38,90
18,0.15,20.0,0.4,45
18,0.15,20.0,0.42,135
18,0.15,20.0,0.44,45
18,0.15,20.0,0.46,0
18,0.15,20.0,0.48,0
18,0.15,20.0,0.5,45
18,0.15,20.0,0.52,90
18,0.15,20.0,0.54,0
18,0.15,20.0,0.56,0
18,0.15,20.0,0.58,0
18,0.15,20.0,0.6,0
18,0.15,20.0,0.62,0
18,0.15,20.0,0.64,0
18,0.15,20.0,0.66,0
18,0.15,20.0,0.68,0
18,0.15,20.0,0.7000000000000001,0
18,0.15,20.0,0.72,0
18,0.15,20.0,0.74,0
18,0.15,25.0,0.0,0
18,0.15,25.0,0.02,0
18,0.15,25.0,0.04,0
18,0.15,25.0,0.06,0
18,0.15,25.0,0.08,0
18,0.15,25.0,0.1,90
18,0.15,25.0,0.12,135
18,0.15,25.0,0.14,90
18,0.15,25.0,0.16,90
18,0.15,25.0,0.18,90
18,0.15,25.0,0.2,45
18,0.15,25.0,0.22,0
18,0.15,25.0,0.24,0
18,0.15,25.0,0.26,135
18,0.15,25.0,0.28,135
18,0.15,25.0,0.3,180
18,0.15,25.0,0.32,180
18,0.15,25.0,0.34,135
18,0.15,25.0,0.36,135
18,0.15,25.0,0.38,0
18,0.15,25.0,0.4,135
18,0.15,25.0,0.42,135
18,0.15,25.0,0.44,135
18,0.15,25.0,0.46,90
18,0.15,25.0,0.48,135
18,0.15,25.0,0.5,90
18,0.15,25.0,0.52,135
18,0.15,25.0,0.54,0
18,0.15,25.0,0.56,0
18,0.15,25.0,0.58,135
18,0.15,25.0,0.6,135
18,0.15,25.0,0.62,0
18,0.15,25.0,0.64,90
18,0.15,25.0,0.66,0
18,0.15,25.0,0.68,0
18,0.15,25.0,0.7000000000000001,0
18,0.15,25.0,0.72,0
18,0.15,25.0,0.74,45
18,0.15,30.0,0.0,0
18,0.15,30.0,0.02,45
18,0.15,30.0,0.04,0
18,0.15,30.0,0.06,0
18,0.15,30.0,0.08,0
18,0.15,30.0,0.1,0
18,0.15,30.0,0.12,135
18,0.15,30.0,0.14,90
18,0.15,30.0,0.16,0
18,0.15,30.0,0.18,0
18,0.15,30.0,0.2,0
18,0.15,30.0,0.22,135
18,0.15,30.0,0.24,0
18,0.15,30.0,0.26,0
18,0.15,30.0,0.28,0
18,0.15,30.0,0.3,0
18,0.15,30.0,0.32,0
18,0.15,30.0,0.34,135
18,0.15,30.0,0.36,135
18,0.15,30.0,0.38,135
18,0.15,30.0,0.4,135
18,0.15,30.0,0.42,90
18,0.15,30.0,0.44,0
18,0.15,30.0,0.46,45
18,0.15,30.0,0.48,0
18,0.15,30.0,0.5,0
18,0.15,30.0,0.52,0
18,0.15,30.0,0.54,0
18,0.15,30.0,0.56,0
18,0.15,30.0,0.58,0
18,0.15,30.0,0.6,0
18,0.15,30.0,0.62,0
18,0.15,30.0,0.64,90
18,0.15,30.0,0.66,135
18,0.15,30.0,0.68,0
18,0.15,30.0,0.7000000000000001,0
18,0.15,30.0,0.72,0
18,0.15,30.0,0.74,45
18,0.15,40.0,0.0,0
18,0.15,40.0,0.02,0
18,0.15,40.0,0.04,180
18,0.15,40.0,0.06,135
18,0.15,40.0,0.08,90
18,0.15,40.0,0.1,135
18,0.15,40.0,0.12,135
18,0.15,40.0,0.14,135
18,0.15,40.0,0.16,45
18,0.15,40.0,0.18,0
18,0.15,40.0,0.2,0
18,0.15,40.0,0.22,0
18,0.15,40.0,0.24,0
18,0.15,40.0,0.26,0
18,0.15,40.0,0.28,0
18,0.15,40.0,0.3,90
18,0.15,40.0,0.32,0
18,0.15,40.0,0.34,180
18,0.15,40.0,0.36,180
18,0.15,40.0,0.38,0
18,0.15,40.0,0.4,0
18,0.15,40.0,0.42,90
18,0.15,40.0,0.44,135
18,0.15,40.0,0.46,135
18,0.15,40.0,0.48,0
18,0.15,40.0,0.5,0
18,0.15,40.0,0.52,0
18,0.15,40.0,0.54,0
18,0.15,40.0,0.56,0
18,0.15,40.0,0.58,0
18,0.15,40.0,0.6,0
18,0.15,40.0,0.62,0
18,0.15,40.0,0.64,0
18,0.15,40.0,0.66,0
18,0.15,40.0,0.68,0
18,0.15,40.0,0.7000000000000001,0
18,0.15,40.0,0.72,0
18,0.15,40.0,0.74,0
18,0.15,50.0,0.0,0
18,0.15,50.0,0.02,0
18,0.15,50.0,0.04,0
18,0.15,50.0,0.06,135
18,0.15,50.0,0.08,90
18,0.15,50.0,0.1,0
18,0.15,50.0,0.12,0
18,0.15,50.0,0.14,180
18,0.15,50.0,0.16,180
18,0.15,50.0,0.18,135
18,0.15,50.0,0.2,135
18,0.15,50.0,0.22,45
18,0.15,50.0,0.24,45
18,0.15,50.0,0.26,0
18,0.15,50.0,0.28,0
18,0.15,50.0,0.3,0
18,0.15,50.0,0.32,90
18,0.15,50.0,0.34,45
18,0.15,50.0,0.36,135
18,0.15,50.0,0.38,180
18,0.15,50.0,0.4,90
18,0.15,50.0,0.42,0
18,0.15,50.0,0.44,0
18,0.15,50.0,0.46,90
18,0.15,50.0,0.48,180
18,0.15,50.0,0.5,135
18,0.15,50.0,0.52,135
18,0.15,50.0,0.54,135
18,0.15,50.0,0.56,135
18,0.15,50.0,0.58,0
18,0.15,50.0,0.6,0
18,0.15,50.0,0.62,0
18,0.15,50.0,0.64,0
18,0.15,50.0,0.66,135
18,0.15,50.0,0.68,0
18,0.15,50.0,0.7000000000000001,90
18,0.15,50.0,0.72,45
18,0.15,50.0,0.74,0
18,0.15,100.0,0.0,0
